Pays,Année,code_pays,Croiss_PIB/pers/an(%),Frais_prop_intellectuelle_$,Com_informatique(%),Impor_de_biens_$,Importations_biens_services_$,services_dImportations_$,Services de voyage(%),Invest_étranger_direct_$,Import_biens_services_et_rev_ primaires_$,Services_transport(%),Impor_biens_services_croiss_an(%),Encours_dette_extérieure(% du RNB),Dép_éducation(% du RNB) ,Consommation de capital fixe (% du RNB),Taux_scolarisation_primaire(% ), Enfants_non_scolarisés(% garçons),Import_energie(%),Terres_agricoles(km²)Pop Urbaine,Émission_CO2_résidentiels_ et_services_commerciaux(%),Pop_agglo_urb(+1 million/hab),Densi_pop(hab/km²),pop_grande_ville(%),Croiss_pop_urb/an(%),Pop_urb,Ratio_réserves_liquidités_bancaires(%),Taux_intérêt_dépôts(%),Inflation_prix_conso(%/an),Distri_auto_(DAB/100ml),Risk_décès_maternel(%),Abo_bande_fixe, Abo_tél_fixe, Expo_hi_tech(%prod_manuf),Trans_aérien_fret(millions de tonnes-km) ,Indice_connec_trans_maritimes,Lignes_ferroviaires(km_total), Revenus_détenus_20%,Impor_services_commerciaux($),Impor_prod_alimentaires(%impor_marchandises),Commerce_marchandises(%_PIB),Dette_administration_total(%_PIB),Salariés_total(%),Travailleurs_indé(%),Pop_réfugiée,Chômage_éduc_sup(%_femmes) ,jeunes_sans_études_emploi(%)
Serbia,2012,SRB,-0.198378899470342,174972017.262425,51.6048660239014,18005404511.6392,21830666740.7434,3825262229.10417,26.9404665193594,-948129244.770825,24088636072.1743,27.1441358335158,-0.620763860530587,82.018025757041,4.19576379855919,21.4071858877608,96.35285,3.82620000839233,25.7825655312005,34626,6.20658749719919,1349747,82.3127944203064,33.8696616740119,-0.23026720481756,3985121,25.6730352519301,..,7.33038589596636,46.5,0.0179687641545025,1063977,2976849,..,1.45,..,3809,10.9,3766265924.37055,..,69.6248444990823,..,69.6100006103516,33.6199989318848,158903,17.8799991607666,21.6499996185303
Slovak Republic,2012,SVK,1.18587816416603,180980256.105283,41.3238339239423,74056739154.5032,81286426434.9452,7229687280.44206,29.5961186180159,-3008780998.68329,87108356984.5076,26.7829453017854,2.10576257159289,..,3.74,17.984115602692,84.23709,4.19639015197754,61.2914832251893,19274,15.044814340589,..,112.451734320413,14.1079382427432,-0.0874164776292762,2935234,..,..,3.60610263522886,54.7,0.00796481277157017,1045490,974762,9.56832860069916,0,..,3631.386,14.6,7161417259.56444,6.49895399618737,167.807598393504,58.717692778998,84.4800033569336,19.9099998474121,231,7.61999988555908,13.8100004196167
Slovenia,2012,SVN,-2.84370502025251,356983239.105233,31.1008955715685,27423919951.7721,32465408779.3422,5041488827.57003,26.9516886764735,-599751609.264868,34088345018.1097,18.1756181591062,-3.53530629308582,..,5.36,21.4086467506774,99.59997,..,48.979761619979,6117.9,8.80968392737055,..,102.114049151928,..,0.634585791340172,1092516,..,..,2.5974138603901,101.5,0.0114672592736119,509336,835255,6.66167367285429,1.126,20.454188731,1209.14,14.6,4962947330.09277,8.04708108656153,137.829629983518,..,83.7600021362305,19.1299991607666,32,7.07000017166138,9.27999973297119
Spain,2012,ESP,-3.02242536982695,..,..,327487379936.44,389403463363,61914833181.9449,24.864668866252,-23366093922.8009,463940417460.001,..,-5.83513558476128,..,4.1,16.0970379169466,..,..,73.3105596719211,269420,9.4877898940255,11025771,93.5068371284061,16.1427774476197,0.355581830036495,36904876,..,..,2.44612782366812,136.14,0.0056082718393869,11524543,19574626,7.24990812061976,1131.85052008716,71.7910622639,15438,11.9,61914833181.9449,11.0889433511236,47.7517052114521,74.1120102679602,82.6999969482422,21.1200008392334,55,16.3299999237061,18.6000003814697
Sweden,2012,SWE,-1.32100232444557,2478866958.96532,62.5636876596668,162317131702.141,220852021653.631,58534889951.4897,23.8380000397023,13221654816.0758,270145909765.689,23.1208971193294,1.01389071709347,..,07.08,16.5844287355752,99.60119,..,27.8671405373543,30315,4.06710726995424,1412295,23.3696200002111,17.3277354681094,1.11772736224152,8150488,0.451850928646499,..,0.8883775069237,43.04,0.00859088233431898,3073174,4169083,17.9784427444858,..,42.354922725,9944,14.3,58319555033.4501,9.15446891922041,60.957632482017,43.5102479611743,89.5500030517578,14.5500001907349,21,3.92000007629395,7.82999992370605
Switzerland,2012,CHE,0.148135706748036,20218499611.456,50.8250461973962,291813315821.577,400068541634.17,108255225812.592,14.7914201747276,14355288726.9079,507843660955.784,12.7819061744311,-2.36479382804826,..,4.57,21.5657138507649,99.46339,0.733910024166107,50.277064576874,15287,34.822309970385,1284746,202.370204474137,21.8125926157332,1.09168911257723,5889928,..,0.0383333333333333,-0.692552018105236,99.28,0.00856600706943714,3212371,4721981,26.057584091002,1371.470116,..,3557.787,12.7,108077426761.762,3.85942835687192,87.9087528011894,21.1690339783081,84.6999969482422,17.3299999237061,16,3.5699999332428,6.80999994277954
Tajikistan,2012,TJK,5.07924078794962,0,32.7291703656856,4405666272.41252,4986190690.32094,580524417.908414,0.669515162515211,-241736370,5091231104.67094,86.0739448908496,1.20000004881757,47.4048932801483,3.64685947128567,14.1862477867247,98.66478,..,28.7374135513919,47490,0,..,56.2649185481566,36.1762190151437,2.36806753366905,2090376,28.2091148447044,7.67463613213552,5.83116601031449,8.45,0.086953678638396,5400,393000,..,1.64424342023971,..,608,..,575213837.908414,..,67.3125440020352,..,61.6399993896484,35.9599990844727,669,..,..
Turkiye,2012,TUR,3.09310182280637,741000000,9.60108336393683,227315000000,248339000000,21024000000,19.4729832572298,-9638000000,260689000000,42.5133181126332,0.618577566629199,38.7688259283078,3.91261068384083,14.6196550750752,93.8012,5.63531017303467,74.0171227979713,384070,20.11101199326,27400782,96.9960188662084,24.9759461049813,2.42905519088061,53729344,16.0578186356985,17.1933333333333,8.89156996512164,66.11,0.0486993201013017,7868968,13859672,2.15474252871494,1933.67835962636,51.1111480062,9642,10.5,19467000000,4.40501167048219,44.1774099535232,37.9602291228126,62.9300003051758,33.4799995422363,135353,13.039999961853,28.7199993133545
Turkmenistan,2012,TKM,9.12112771205105,..,..,..,..,..,..,..,..,..,..,20.567952069258,2.32,17.8809431131404,..,..,-166.232571606282,338380,26.0767790262172,..,11.2099802098185,27.0509899080986,2.51149862616464,2590493,..,..,..,..,0.030169615875178,1400,575000,..,2.77921377335453,..,3115,..,..,..,75.0763335927678,..,60.4599990844727,35.0800018310547,708,..,..
United Kingdom,2012,GBR,0.766760919049389,10205919877.3753,46.0229716560535,646676061065.527,847530962578.45,200854901512.923,30.6319258057786,-34727249184.4595,1151862626775.3,14.1283593070642,2.0759039525412,..,5.25999999999995,14.9492812788104,98.36969,1.47867000102997,39.1808288617536,171820,20.1311347701896,16752463,263.300190137643,15.9088377412426,1.02214552018811,52130345,..,..,2.57323479654528,125.92,0.0153706506343756,21685668,33197391,23.4467991988601,6243.54285285133,77.3644460449,15846.5,12.3,194769062371.438,8.80351927302466,43.4553583063107,144.974859921399,85.370002746582,18.9099998474121,150,4.26000022888184,13.8800001144409
Uzbekistan,2012,UZB,5.53733804160233,65554970,20.4601792514521,13345641558.8568,16808990725.6825,3463349166.82568,47.4694227319673,-741158491.424517,17370923745.7367,43.3100142015077,7.81670521089528,12.5523449781242,9.3747642,9.23934063906778,94.30893,2.7702898979187,-17.4961163311065,252360,37.2862453531599,2297397,68.3214777420835,15.1145712841718,1.27640423101864,15199882,..,..,..,6.67,0.0897467394813071,220575,1980038,..,110.70799,..,4192,..,3455359166.82568,..,34.4267070186574,..,58.810001373291,39.6100006103516,11593,..,..
Lebanon,2012,LBN,-3.65097262682724,32815724.755,35.5569048563188,20539840756.7872,32041499425.45,11501658668.6628,36.5117058502331,-2081123474.7,33925307254.05,19.8805890935672,1.4328040837124,127.128693980299,1.79,18.8638046379373,..,..,96.8489382693669,6580,12.2380952380952,2082415,541.311827956989,42.910300520364,6.42534155770477,4852949,..,5.7725,6.58147447683684,35.06,0.0544545099230926,476185,867000,2.29065523087975,50.619,35.1877821098,..,..,11481679844.2648,15.268676630941,62.6124577505781,..,65.1100006103516,41.0299987792969,15100,..,..
Morocco,2012,MAR,1.58055375152048,56844992.8121211,37.2496767860771,38876982593.6204,47013403992.7666,8136421399.14619,15.4056098124765,-2482391450.72453,49912582618.4159,41.4475022472708,3.34962473830475,35.1864475065212,5.2,10.5259450673694,93.00842,5.87471008300781,90.9405998998956,304030,11.536231884058,7218193,74.4833027111808,17.8273689067856,2.34666797420931,19659923,3.19092658116143,3.83416666666667,1.28712240079215,22.9,0.217617416894061,689541,3279054,..,38.8408635811992,50.9618131151,2109,..,6577898949.33683,12.4603705117426,67.4880356087706,..,46.4599990844727,49.6100006103516,2394,..,..
Malta,2012,MLT,3.18566805566896,446179048.214123,49.9762678089076,5525458501.95904,14778321418.8583,9252863031.28504,3.66744511148021,-11577188677.9199,28162957188.7693,5.91623292123399,3.772724185916,..,7.24,14.0216402630269,99.75805,..,99.020755696883,103,4.07407407407407,..,1312.5875,..,0.973608235170595,395713,..,..,2.37582057760382,60.21,0.0102413423306905,135758,229740,45.9493961783238,5.266,42.0582697356,..,13.5,9231749093.24702,9.43975955600285,114.645179687309,..,86.5500030517578,17.3999996185303,5,2.52999997138977,10.8199996948242
Mongolia,2012,MNG,10.159032631163,12030269.3883982,38.3703610308817,6830256838.72759,8907730655.38305,2077473816.65547,23.3494073875864,-4207818064.83412,10134985961.1513,24.8779142236426,15.4246957046963,137.238934008328,5.62923154685391,7.05643662682008,97.47327,0.272190004587173,-248.415818868114,1140679.033,7.96974985456661,1224623,1.81389916208202,63.7279472451164,2.04104381621406,1921642,31.189765307603,11.2737826937569,14.3303348325837,44.71,0.164287347032026,110165,176706,..,9.49361123844254,..,1810,12,2060466672.03524,..,90.4840766472284,..,47.7000007629395,54.060001373291,2111,3.84999990463257,17.5900001525879
European Union,2013,EUU,-0.274538554032389,131732265249.351,46.7771856009249,4833587998476.13,6374991263697.95,1541408459977.32,19.5902155946966,..,7910034953575.51,21.0788543684479,1.46695542320163,..,4.74527231255608,17.4690273959469,98.03995,1.39472997188568,52.355991257053,1671303.3,17.0601165683761,..,110.707916361872,15.6812205671432,0.492625062243988,325389418,..,..,1.21999342274305,68.44,0.00940393664229926,129032849,187696435,16.3878651907891,27629.6599030042,..,..,..,1534985598617.26,9.67319488818459,70.5578620952313,..,83.2090115652599,20.2473300735779,59415,10.3508675430034,12.9671148101532
Albania,2013,ALB,1.18723435286199,22607333.7766243,23.8057721057223,4029275072.88956,6008971534.94718,1979736340.46228,74.7244979142532,-1225674342.47578,6159382111.77533,11.0878666553756,-0.643629371626616,66.53343215432,3.18053931566186,14.3905630900987,95.41897,6.10667991638184,12.3207053334506,11873,8.79120879120879,..,105.660291970803,26.9777768076807,1.74363937043308,1603505,13.8934718904676,4.16420494025281,1.93762080205227,35.43,0.0276343008936864,182556,281200,0.890238022251303,0,5.1262113778,..,..,1920457514.58887,17.7209865684087,56.8164896341107,70.5807697920008,40.4799995422363,57.0099983215332,10104,16.2199993133545,30.9799995422363
Andorra,2013,AND,-1.5688713381525,..,..,..,..,..,..,..,..,..,..,..,2.44,..,..,..,..,188.1,..,..,171.851063829787,..,-2.13749863266828,71511,..,..,..,..,..,27734,38572,23.59804663773,..,..,..,..,..,23.7800767775367,..,..,..,..,5,..,..
Armenia,2013,ARM,2.82392616906515,0,28.9362403598928,3832017543.46444,5477034530.30009,1645016986.83566,56.5070080898458,-315829524.319474,6053636513.26958,29.1325768604841,0,73.5435572836875,2.55,12.0065669863093,96.5881,3.71870994567871,72.0464797313162,16830,23.6641221374046,1065265,101.777063575694,58.2036961353618,0.341686636163461,1830236,24.1844886977864,10.1602652886801,5.78966778544654,53.91,0.0504945965953766,243058,578450,3.02784829241324,0.999996,..,..,12.9,1618729500.50693,19.5404407686109,53.563083541182,..,57.2000007629395,38.189998626709,11995,20.3899993896484,44.3699989318848
Austria,2013,AUT,-0.562298942527448,1754327694.5163,37.7677073225274,165642608225.103,216681002334.968,51038394109.8646,20.0896799763303,10579892540.2257,243171571945.681,31.2706987614187,0.694051633859075,..,5.28247944128301,17.8921263638051,88.4241,0.903750002384186,63.4170521216642,27164,12.8444652031761,1792515,102.760821619001,36.8679209813428,0.919560199445851,4861991,..,..,2.00015616900603,117.27,0.00703158997767663,2232500,3334000,15.3690084046307,326.399,..,4950,13.1,50910729847.8694,7.58584244318246,83.3195061981521,87.6965992426296,86.8000030517578,15.5200004577637,5,4.17999982833862,7.32999992370605
Azerbaijan,2013,AZE,4.45002009882025,..,22.528112966521,11172912000,19492843000,8319931000,34.5749381815787,-1141550000,24649800000,11.8096532290953,9.99999968727761,15.0024766073493,2.45793676363181,4.7348087482565,93.67068,0.0699900016188622,-327.600377712539,47698,17.1477079796265,2154896,113.923480806688,42.263412024217,1.7785151839915,5098727,7.22302184857268,9.89166666666667,2.41571745279411,33.24,0.0645622269981632,1712177,1757855,13.7739672073665,17.9216,..,2068.1,..,8175659000,14.4371999846832,56.6632773022584,..,33.4900016784668,62.4500007629395,10808,..,..
Belarus,2013,BLR,1.04224341321542,145100000,37.9665583643712,41133500000,46412100000,5278600000,21.8485962186944,-1983900000,49930400000,26.9541166218315,-4.19999598320841,54.3026595126682,4.88,14.2616349667212,93.52767,1.91475999355316,85.3896270540696,87112,9.35782967032967,1906555,46.5393725235082,26.4960047984666,0.622602357749472,7195632,17.9952886789035,20.2583333333333,18.3122610377873,51.18,0.00556141235939424,2785842,4468600,4.5939914996724,1.695996,..,5469,14,5270000000,9.23270275267635,106.590955413728,23.8372955552391,96.0299987792969,5.71999979019165,4387,..,..
Belgium,2013,BEL,-0.0131483860964465,3348514804.09597,57.3453666155522,321539677991.095,426777783913.949,105240791081.329,21.053639504467,17271778736.2812,494454628185.803,20.5174775893476,-0.213858262952499,..,6.11910737364501,19.0714267368539,98.02977,1.1773099899292,73.1920687377354,13365,27.0770877944325,2978910,368.540521796565,18.0675257107035,0.517369105105909,10912673,..,..,1.11309594027537,93.95,0.010355699545141,3828918,4586500,10.6391692924993,1560.81076,78.1197403073,..,14.1,104985249705.307,10.2439437092861,176.39954945644,101.564361030942,84.9199981689453,18.7800006866455,76,5.17000007629395,12.6800003051758
Bosnia and Herzegovina,2013,BIH,4.15191547982994,7514459.63789364,36.898422543778,9337199376.43044,9857989030.61031,520789654.17986,25.5729737764851,-227032907.49788,10197416966.7208,41.6398372964058,-0.0561022023395452,74.833075357,..,16.6369778846487,..,..,28.4596197957113,21610,2.60344026034403,..,69.1913671875,20.767047678341,-1.05510596913498,1647981,21.0415976445512,3.00616794970452,-0.093045683831828,45.63,0.0134066101694373,516104,846484,2.40453154943026,0.000528,..,1027.054,..,513351499.313849,17.8869474063733,87.9468671320555,..,74.879997253418,25.3799991607666,26787,19.7199993133545,26.0400009155273
Bulgaria,2013,BGR,-0.00242338038522405,197870000,26.8200852894848,32069950000,36365740000,4295790000,25.915838530282,-1637500000,39619400000,32.5337132401724,4.33594821626177,94.6314265972413,3.84651934049791,14.0160619313397,95.3372,4.41480016708374,37.1426798519858,49950,3.0757498729029,1244740,66.922577376566,23.3698078619312,-0.0975440850654849,5326274,11.8000245682024,2.41330833333333,0.890093540913032,93.74,0.0152554042988931,1421552,1942424,8.28438925925087,1.731,5.8307952883,4032,12.2,4295760000,9.09294677902301,114.463073895981,22.0570507802478,87.8600006103516,14.8900003433228,1875,6.38000011444092,21.6000003814697
Croatia,2013,HRV,-0.0852328371168483,281192019.364663,18.7075915748745,20623144409.7614,24653369653.2051,4030045324.47968,22.3981757062454,-1003988686.0988,27084836556.845,22.5505849256544,3.19435435206059,..,4.44256711190955,15.7263928714115,98.27228,..,47.4113156593399,15673,13.3962264150943,..,76.0433314273461,28.9944125594662,0.0811490889940271,2370674,17.7645309774995,1.52083333333333,2.2165820642978,113.9,0.0126639293083584,954720,1668265,12.4934898536192,1.47223,20.5761772737,2722,12.8,3984482400.53322,12.3046794669215,58.8920707140453,94.2408451573372,81.9199981689453,20.3299999237061,49755,11.8699998855591,19.6299991607666
Cyprus,2013,CYP,-6.3355979653555,..,17.4780357123587,7845149928.00756,14299696258.6926,6454546330.68502,19.42709496998,3885092659.02563,35067832381.098,24.406218624483,-4.55459825712239,..,6.33033814867096,13.7158091907683,97.49437,2.0194399356842,94.3563077946247,1088.3,7.47330960854093,..,123.795021645022,..,0.589527631369353,767957,..,..,-0.399357676464408,52.9,0.00922334103098344,229195,349108,13.0763454409104,11.592996,15.8838308658,..,11.4,6387871228.74269,20.0360773207359,34.8648358177039,..,82.4400024414063,22.7600002288818,10,14.3999996185303,18.6700000762939
Czechia,2013,CZE,-0.079052895284633,1160503560.34487,45.0382787486407,128468646960.883,148854653011.202,20386006050.3192,22.7482279439117,379979406.465375,168457417679.559,24.1885527296193,0.0616522391111687,..,3.9126710139306,22.9841388929293,87.97057,1.19012999534607,28.1041136321624,35210,10.783829198379,1254980,136.159958559959,16.2859415695226,0.160148205378629,7705910,22.2823721357928,0.861548172781148,1.43829787234043,49.05,0.00598466869355658,2856168,2001000,17.3270057126209,19.929,..,9459.031,14.5,20321375087.3984,6.3278007017885,144.805776100253,..,82.1399993896484,21.1900005340576,984,3.35999989509583,9.13000011444092
Denmark,2013,DNK,0.513424427502201,1735972102.31115,28.0465480906027,101642953974.198,165723788792.545,64080834818.3471,15.7061895152244,6327998758.53024,186609570944.272,50.7260706341965,1.47065440041858,..,7.73088028585579,16.8113434067797,98.64626,0.251709997653961,4.90808960439431,26280,8.3117555670637,1238601,140.3733,25.2704235087789,0.588870489603471,4901386,4.34061284209637,..,0.789071780078061,56.13,0.00711088798155774,2272401,2094553,15.8216094830941,..,43.7204805851,..,13.8,63936454385.9571,13.7033378993001,60.6246980548066,..,90.870002746582,12.3100004196167,6,4.76000022888184,6.63000011444092
Estonia,2013,EST,1.82015416069549,49014653.7914748,39.1306582903739,15791082993.5679,20562768125.865,4771685132.29711,22.3535438204707,-246699019.40846,22744912967.5989,35.105745859391,2.44598165474486,..,4.27120196318841,16.7877038812946,98.43758,0.977779984474182,7.2269190549618,9650,2.22693531283139,..,30.3196917414309,44.8762928163627,-0.138346706837646,897846,..,..,2.78056658954996,79.57,0.017165649330009,360948,426490,20.6758793216576,0.108996,8.5131515061,..,12.2,4744945491.70207,10.2311021970189,138.494750656908,13.798476044145,90.8600006103516,12.2600002288818,349,5.86999988555908,11.3199996948242
Finland,2013,FIN,-1.35721561109078,1917947813.86482,69.4550346386806,74677955555.3613,106050586950.691,31372645792.6155,16.882807401403,-2236027725.23687,123705725069.614,21.2937800283644,0.125059869086257,..,6.6873851750329,19.1759157333456,99.11242,0.669489979743958,45.3050561641201,22585,4.25445705024311,1185883,17.8978314521702,25.6134386626133,0.794913366886938,4629925,..,..,1.47828615688804,36.35,0.00657885228421756,1720200,752200,9.02392910969947,660.802462,15.656963868,5944,14,31340773677.0935,7.93646941338444,56.0162338998748,..,86.5599975585938,17.8199996948242,5,4.05999994277954,9.30000019073486
Georgia,2013,GEO,3.93364640763909,13438271.71,9.05373460370782,7697005713.29,9261631663.975,1564625950.685,18.7945742489607,-919270053.34,10500798531.445,56.8211244598605,2.64138360020777,80.6241609068861,1.76,13.4352731340145,99.55879,..,63.3634509712156,24861,18.8340807174888,1078653,65.0419538822212,51.1850372029459,0.375199996686463,2107360,22.3362386197625,9.72661726858263,-0.512058410947118,68.11,0.061304262290899,516931,1200286,2.53840261675226,0.4,5.7592655423,1453.4,10.8,1483127244.365,15.7237251089165,63.6025901353823,29.4994246863754,42.5900001525879,57.6199989318848,6787,21.3400001525879,30.9500007629395
