Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","145.611691","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","135.680311","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","122.893455","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","153.184768","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","133.211669","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","120.007667","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2016","2016","millions","2.98661","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","-8.585577","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2018","2018","millions","12.400022","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2019","2019","millions","15.672643","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2016","2016","millions","142.47234","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","198.259047","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","229.105175","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","233","Estonie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2019","2019","millions","210.125366","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","6846000","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","7086300","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","7437200","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","7809000","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","27300","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","27100","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","30400","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","40200","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","27300","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","27100","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","30400","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","40200","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2016","2016","millions","27300","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","27100","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2018","2018","millions","30400","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","840","États-Unis d'Amérique","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2019","2019","millions","40200","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","483165.96514","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","576744.846596","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","568793.393946","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","639875.693199","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","6539.351385","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","7656.493142","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","7608.312785","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","7587.284012","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","6447.312364","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","7592.715219","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","7543.13031","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2016","2016","millions","92.039021","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","643","Fédération de Russie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","63.777922","A","Chiffre officiel","Consolidated General Government Expenditure"
